x,y,class,TypeId,ClId
48.953,71.91,7,0,27
201.272,72.19,7,0,28
132.484,72.435,7,0,27
298.292,72.518,7,0,30
281.398,72.732,7,1,30
58.985,72.888,7,1,27
311.518,72.891,7,0,30
162.008,73.114,7,0,27
130.284,73.427,7,1,27
146.881,73.517,7,0,27
170.891,73.995,7,0,27
206.398,74.276,7,1,28
40.033,74.325,7,0,31
269.955,74.645,7,0,30
174.767,74.719,7,1,27
214.988,74.723,7,1,28
324.542,75.255,7,0,30
150.483,75.369,7,0,27
129.035,75.443,7,1,27
155.305,75.505,7,0,27
211.502,75.519,7,1,28
50.613,75.772,7,1,27
102.179,75.819,7,0,27
73.408,75.876,7,0,27
29.382,76.012,7,1,31
65.628,76.131,7,0,27
24.719,76.158,7,1,31
151.859,76.227,7,0,27
64.69,76.368,7,1,27
305.816,76.428,7,0,30
195.407,76.619,7,0,27
17.618,76.707,7,0,31
54.673,76.753,7,1,27
60.474,76.761,7,1,27
318.516,76.837,7,1,30
321.917,76.855,7,1,30
35.155,77.012,7,1,31
247.068,77.082,7,1,29
253.91,77.438,7,1,29
331.232,77.468,7,0,30
142.261,77.667,7,1,27
184.225,77.736,7,0,27
55.245,77.925,7,1,27
22.438,77.946,7,1,31
220.875,78.13,7,1,28
300.542,78.151,7,0,30
199.753,78.471,7,0,28
113.973,78.928,7,1,27
50.868,78.939,7,1,27
276.967,78.989,7,1,30
90.211,79.071,7,0,27
187.05,79.109,7,0,27
68.587,79.172,7,1,27
89.968,79.221,7,0,27
255.24,79.41,7,1,29
109.145,79.592,7,1,27
164.547,79.603,7,1,27
317.82,80.373,7,1,30
23.927,80.504,7,1,31
183.279,80.504,7,1,27
289.186,80.511,7,1,30
28.05,80.915,7,1,31
250.365,81.036,7,1,29
178.396,81.042,7,1,27
28.819,81.143,7,1,31
323.43,81.213,7,1,30
77.37,81.326,7,0,27
283.176,81.482,7,1,30
247.943,81.576,7,1,29
38.135,81.592,7,0,31
105.994,81.689,7,1,27
79.447,81.78,7,1,27
100.859,81.948,7,1,27
173.988,82.143,7,1,27
89.099,82.281,7,1,27
214.795,82.535,7,1,28
284.032,83.041,7,1,30
219.699,83.054,7,1,28
248.964,83.423,7,1,29
107.399,83.517,7,1,27
140.64,83.611,7,1,27
329.821,83.693,7,0,30
130.003,83.758,7,1,27
172.473,83.817,7,1,27
254.236,84.097,7,0,29
313.376,84.138,7,1,30
203.77,84.203,7,0,28
125.307,84.468,7,0,27
45.832,84.49,7,0,27
75.458,84.596,7,1,27
112.016,84.655,7,1,27
41.348,84.674,7,0,27
51.149,85.005,7,0,27
315.754,85.203,7,1,30
267.122,85.436,7,0,29
297.382,85.729,7,0,30
231.815,86.061,7,0,32
307.544,86.256,7,1,30
176.354,86.404,7,1,27
284.96,86.528,7,1,30
67.625,86.571,7,1,27
139.114,86.722,7,1,27
234.676,86.8,7,0,32
100.566,87.184,7,1,27
290.86,87.39,7,1,30
65.152,87.445,7,1,27
140.329,87.487,7,1,27
91.613,87.869,7,1,27
125.958,88.053,7,0,27
301.209,88.087,7,1,30
96.868,88.464,7,1,27
170.37,88.633,7,1,27
158.962,88.723,7,0,27
137.036,88.84,7,1,27
71.383,88.961,7,1,27
228.559,89.153,7,0,32
26.029,89.203,7,1,31
214.032,89.258,7,1,28
285.57,89.352,7,1,30
59.543,89.465,7,0,27
138.531,89.481,7,1,27
205.344,89.501,7,1,28
92.804,89.609,7,1,27
160.633,90.148,7,0,27
70.26,90.168,7,1,27
21.191,90.175,7,1,31
216.693,90.176,7,1,28
209.759,90.274,7,1,28
302.575,90.312,7,1,30
143.856,90.406,7,1,27
67.907,90.611,7,1,27
276.088,90.629,7,1,30
88.006,90.715,7,1,27
299.906,91.006,7,1,30
171.044,91.052,7,1,27
331.807,91.092,7,0,30
119.989,91.217,7,0,27
176.423,91.278,7,1,27
149.279,91.325,7,1,27
167.107,91.329,7,0,27
143.313,91.353,7,1,27
174.943,91.396,7,1,27
185.274,91.51,7,0,27
213.281,91.533,7,1,28
84.65,91.606,7,1,27
81.736,91.847,7,1,27
271.966,92.033,7,1,30
108.697,92.295,7,0,27
319.142,92.307,7,1,30
282.125,92.573,7,1,30
289.827,92.748,7,1,30
224.473,92.762,7,1,28
123.146,92.857,7,0,27
182.346,93.09,7,1,27
180.999,93.371,7,1,27
319.819,93.381,7,1,30
314.32,93.69,7,1,30
245.298,93.733,7,0,32
325.169,93.746,7,1,30
147.988,93.752,7,0,27
305.636,93.766,7,1,30
326.576,93.977,7,1,30
142.553,94.007,7,1,27
279.95,94.095,7,1,30
34.828,94.239,7,1,31
229.302,94.68,7,0,32
269.226,94.857,7,1,30
280.481,94.905,7,1,30
304.076,95.292,7,1,30
310.945,95.436,7,1,30
270.629,95.601,7,1,30
99.083,95.623,7,1,27
172.993,95.744,7,1,27
192.915,95.776,7,0,27
128.415,95.79,7,1,27
295.165,96.015,7,1,30
32.332,96.076,7,1,31
287.144,96.099,7,1,30
45.044,96.237,7,0,31
262.497,96.386,7,1,30
236.939,96.547,7,1,32
18.619,96.615,7,0,31
30.025,97.059,7,1,31
292.227,97.319,7,1,30
151.36,97.467,7,1,27
218.971,97.701,7,1,28
83.275,97.813,7,1,27
204.796,97.934,7,1,28
67.156,98.011,7,1,27
218.354,98.038,7,1,28
238.965,98.246,7,1,32
260.378,98.251,7,0,30
163.495,98.358,7,1,27
175.281,98.624,7,1,27
80.47,99.037,7,1,27
127.306,99.195,7,1,27
103.745,99.497,7,1,27
243.78,99.689,7,1,32
268.029,99.763,7,1,30
267.519,99.886,7,1,30
118.059,100.328,7,1,27
325.927,100.549,7,1,30
73.978,100.794,7,1,27
207.397,100.795,7,1,28
159.43,101.157,7,1,27
168.411,101.163,7,1,27
237.872,101.487,7,1,32
165.358,101.519,7,1,27
237.318,101.524,7,1,32
328.292,101.575,7,0,30
240.2,101.601,7,1,32
272.841,101.612,7,1,30
165.878,101.694,7,1,27
261.697,101.72,7,1,30
61.133,101.851,7,0,27
31.865,101.905,7,1,31
236.33,102.284,7,1,32
102.728,102.351,7,1,27
71.598,102.415,7,1,27
159.945,102.417,7,1,27
302.044,102.431,7,1,30
62.701,102.641,7,1,27
98.283,102.789,7,1,27
161.741,102.86,7,1,27
38.412,102.886,7,1,31
134.135,102.904,7,1,27
259.747,102.947,7,0,30
273.514,102.993,7,0,30
88.192,103.002,7,0,27
233.505,103.258,7,1,32
187.762,103.601,7,0,27
321.573,103.626,7,1,30
93.934,103.76,7,1,27
193.371,103.796,7,0,28
135.355,104.132,7,1,27
36.662,104.369,7,1,31
314.72,104.4,7,0,30
39.133,104.498,7,1,31
301.723,105.178,7,0,30
207.05,105.296,7,0,28
316.657,105.436,7,0,30
95.38,105.52,7,1,27
122.636,105.828,7,1,27
208.624,105.845,7,0,28
74.73,105.853,7,1,27
241.581,106.008,7,1,32
92.035,106.078,7,0,27
197.053,106.129,7,1,28
330.499,106.441,7,0,30
221.783,106.579,7,0,28
235.862,106.819,7,1,32
126.396,107.061,7,1,27
299.646,107.462,7,0,30
291.655,108.077,7,0,30
162.565,108.361,7,1,27
317.621,108.413,7,0,30
259.006,108.686,7,0,30
232.675,108.73,7,0,32
107.594,109.229,7,0,27
246.555,109.607,7,0,32
107.186,109.662,7,0,27
291.912,109.756,7,0,30
14.943,109.986,7,0,31
263.578,110.154,7,0,30
124.427,110.471,7,1,27
182.642,110.55,7,0,27
69.485,110.585,7,0,27
243.13,110.616,7,0,32
42.772,110.768,7,1,31
124.332,110.81,7,0,27
226.114,110.826,7,0,32
141.028,110.828,7,0,27
57.366,110.88,7,0,27
37.275,111.523,7,1,31
110.56,111.854,7,0,27
312.287,111.995,7,0,30
117.429,112.038,7,0,27
152.64,112.135,7,0,27
33.276,112.226,7,1,31
20.122,112.335,7,0,31
156.552,112.412,7,0,27
44.408,112.495,7,0,31
196.111,112.736,7,0,28
224.993,112.877,7,0,28
56.858,113.207,7,0,27
199.195,113.672,7,0,28
279.222,113.841,7,0,30
99.84,113.858,7,0,27
144.907,113.889,7,0,27
257.113,113.893,7,0,30
216.907,114.343,7,0,28
151.554,114.535,7,0,27
157.445,116.146,7,0,27
271.068,116.208,7,0,30
638.429,69.833,8,0,33
646.873,70.219,8,0,33
642.615,70.236,8,0,33
637.159,73.381,8,1,33
646.356,76.271,8,0,33
628.895,77.097,8,1,33
653.458,77.615,8,0,33
648.93,79.587,8,0,33
628.01,79.848,8,1,33
633.666,80.951,8,1,33
635.234,81.065,8,1,33
630.515,81.439,8,1,33
633.983,81.757,8,1,33
651.337,82.528,8,1,33
633.844,84.471,8,1,33
644.083,85.89,8,1,33
628.277,87.093,8,1,33
650.184,87.129,8,1,33
642.5,87.839,8,1,33
619.365,89.899,8,0,33
641.343,90.272,8,1,33
631.953,90.276,8,1,33
645.859,90.376,8,1,33
652.053,90.481,8,1,33
635.287,92.205,8,1,33
650.558,92.824,8,1,33
629.853,94.01,8,0,33
660.985,94.011,8,0,33
616.468,94.085,8,0,33
659.341,96.81,8,0,33
655.865,99.736,8,1,33
658.268,100.376,8,0,33
643.042,102.249,8,0,33
616.289,102.478,8,0,33
648.069,102.873,8,1,33
645.295,105.293,8,0,33
629.751,106.066,8,0,33
647.14,108.757,8,1,33
656.369,110.216,8,1,33
639.052,110.412,8,0,33
637.992,112.942,8,1,33
626.31,113.467,8,1,33
613.896,117.119,8,0,33
626.995,117.563,8,1,33
649.304,117.694,8,1,33
628.444,118.015,8,1,33
660.578,118.683,8,0,33
624.272,120.167,8,1,33
647.534,121.18,8,1,33
652.477,121.476,8,0,33
623.795,121.7,8,1,33
646.952,121.884,8,1,33
615.776,123.529,8,0,33
650.71,123.953,8,0,33
631.923,124.434,8,1,33
658.523,125.339,8,1,33
625.508,125.495,8,1,33
640.05,125.601,8,1,33
617.471,127.921,8,1,33
627.604,129.176,8,1,33
636.495,129.319,8,0,33
625.735,129.76,8,1,33
634.514,130.263,8,0,33
622.163,130.69,8,1,33
649.648,131.033,8,1,33
618.195,132.638,8,0,33
610.536,132.741,8,0,33
634.382,133.032,8,0,33
612.218,134.758,8,0,33
619.071,135.846,8,0,33
662.65,136.899,8,0,33
658.723,138.197,8,0,33
651.528,138.403,8,1,33
661.357,140.724,8,0,33
644.799,141.261,8,1,33
636.913,141.899,8,1,33
639.199,142.088,8,0,33
643.383,143.582,8,0,33
628.99,145.241,8,0,33
658.936,145.456,8,0,33
625.444,145.547,8,0,33
659.866,145.636,8,0,33
630.689,145.696,8,0,33
639.847,146.073,8,1,33
615.64,148.389,8,0,33
629.251,148.398,8,1,33
650.806,149.221,8,1,33
656.952,150.523,8,1,33
604.735,150.861,8,0,33
626.521,150.995,8,1,33
617.633,151.196,8,0,33
647.191,152.708,8,1,33
646.492,152.897,8,1,33
619.496,154.315,8,1,33
627.27,154.611,8,1,33
639.284,155.42,8,1,33
622.555,155.503,8,1,33
625.851,156.341,8,1,33
643.606,156.761,8,0,33
609.945,158.653,8,0,33
602.53,160.501,8,0,33
657.65,160.602,8,0,33
635.719,161.542,8,0,33
622.699,162.277,8,1,33
637.024,162.813,8,0,33
639.967,162.975,8,1,33
639.365,163.731,8,1,33
620.534,164.019,8,1,33
630.962,164.268,8,1,33
621.702,164.641,8,1,33
620.159,165.072,8,1,33
662.146,165.24,8,0,33
650.876,165.404,8,1,33
648.855,167.315,8,1,33
624.875,168.281,8,1,33
654.176,168.852,8,1,33
631.85,168.909,8,0,33
611.298,168.946,8,0,33
602.919,169.31,8,0,33
650.435,169.443,8,1,33
619.291,169.777,8,1,33
615.414,170.371,8,1,33
616.396,170.894,8,1,33
644.034,172.01,8,1,33
642.844,172.614,8,1,33
649.544,172.643,8,1,33
657.885,173.242,8,1,33
651.132,174.202,8,1,33
643.42,175.624,8,1,33
642.241,176.611,8,0,33
632.65,178.971,8,0,34
628.554,179.042,8,0,34
618.682,179.581,8,0,34
656.563,179.591,8,0,33
641.56,181.521,8,1,33
636.046,181.612,8,0,33
653.977,182.634,8,0,33
639.708,183.47,8,1,33
638.731,183.472,8,1,33
601.317,184.681,8,0,34
623.263,184.972,8,1,34
620.703,185.233,8,0,34
612.437,185.931,8,0,34
610.704,186.45,8,1,34
615.151,186.791,8,1,34
602.679,187.337,8,0,34
607.416,188.377,8,0,34
647.937,189.06,8,1,33
657.491,189.694,8,1,33
638.975,191.449,8,1,33
651.958,192.903,8,1,33
604.409,193.249,8,1,34
632.028,194.416,8,0,34
601.576,194.947,8,0,34
640.128,195.589,8,1,33
609.228,195.754,8,1,34
624.375,196.041,8,0,34
645.81,196.052,8,1,33
613.66,196.166,8,1,34
625.616,196.519,8,0,34
646.799,197.472,8,1,33
633.093,198.324,8,1,33
614.3,198.526,8,1,34
613.055,198.557,8,0,34
608.58,199.304,8,1,34
635.52,199.74,8,1,33
601.033,200.945,8,0,34
652.831,202.27,8,0,33
609.127,204.111,8,1,34
605.49,204.686,8,0,34
611.829,204.873,8,1,34
619.031,205.036,8,1,34
614.423,205.113,8,1,34
657.772,205.355,8,0,33
657.381,206.686,8,0,33
631.138,206.869,8,1,33
623.037,207.234,8,0,33
612.316,209.244,8,1,34
631.43,210.478,8,0,33
607.942,210.84,8,1,34
605.976,211.04,8,0,34
618.437,212.16,8,0,34
634.796,212.666,8,0,33
610.961,213.425,8,0,34
610.153,215.188,8,1,34
633.422,218.453,8,0,33
608.146,219.188,8,1,34
633.557,219.878,8,0,33
604.556,220.79,8,1,34
623.087,221.653,8,1,34
613.606,222.104,8,1,34
615.063,222.315,8,1,34
627.911,223.012,8,1,34
604.254,223.408,8,0,34
607.289,224.486,8,1,34
644.213,224.599,8,1,34
598.838,224.764,8,0,34
608.264,225.201,8,1,34
623.982,225.693,8,0,34
617.815,225.705,8,1,34
609.06,226.166,8,1,34
598.718,226.987,8,0,34
654.422,231.377,8,0,34
625.301,232.053,8,1,34
639.147,233.532,8,1,34
643.697,233.82,8,1,34
631.229,234.764,8,1,34
644.494,235.512,8,1,34
636.19,236.904,8,1,34
613.143,237.416,8,0,34
648.744,239.676,8,1,34
617.003,239.865,8,1,34
621.991,241.452,8,1,34
595.235,241.921,8,0,34
614.255,242.22,8,1,34
625.158,242.82,8,1,34
615.254,243.125,8,0,34
656.057,243.157,8,0,34
602.706,243.216,8,0,34
642.662,245.097,8,0,34
626.823,247.105,8,1,34
642.879,248.146,8,0,34
608.849,248.307,8,1,34
597.123,251.997,8,0,34
627.196,252.452,8,0,34
590.237,253.125,8,0,34
606.155,253.36,8,1,34
626.671,254.995,8,1,34
631.705,255.064,8,1,34
611.046,256.673,8,0,34
607.867,257.979,8,1,34
612.879,258.661,8,0,34
620.419,259.859,8,0,34
600.872,260.058,8,1,34
640.509,260.983,8,0,34
632.566,261.732,8,1,34
632.969,261.954,8,1,34
637.637,262.346,8,1,34
600.762,262.49,8,1,34
609.641,262.757,8,1,34
598.192,262.925,8,1,34
633.248,263.68,8,1,34
613.565,264.571,8,1,34
596.028,264.929,8,0,34
605.868,266.005,8,1,34
606.284,266.339,8,1,34
630.267,266.767,8,1,34
590.664,267.344,8,0,34
634.972,268.941,8,1,34
629.951,269.953,8,1,34
566.779,270.141,8,0,34
624.628,270.96,8,1,34
592.434,271.299,8,0,34
563.985,272.66,8,0,34
582.921,272.69,8,0,34
558.108,272.722,8,0,34
576.439,273.065,8,0,34
617.069,273.229,8,1,34
606.928,273.56,8,1,34
592.685,274.15,8,0,34
604.825,274.538,8,0,34
550.221,276.31,8,1,34
631.365,277.22,8,0,34
618.024,277.472,8,1,34
609.564,277.599,8,1,34
551.227,277.835,8,1,34
561.011,278.402,8,1,34
610.315,279.406,8,1,34
630.816,279.596,8,0,34
586.251,279.724,8,0,34
615.035,280.036,8,1,34
544.102,280.259,8,1,34
596.122,280.357,8,1,34
551.038,280.461,8,1,34
627.389,280.766,8,0,34
629.581,280.84,8,0,34
583.927,280.909,8,0,34
567.411,281.058,8,0,34
563.615,281.11,8,0,34
535.18,281.514,8,0,34
588.253,281.569,8,1,34
601.208,281.781,8,1,34
628.756,281.994,8,0,34
566.374,282.239,8,1,34
553.029,282.259,8,1,34
554.812,282.421,8,1,34
591.563,282.493,8,1,34
538.109,282.559,8,0,34
614.086,282.568,8,0,34
619.945,283.01,8,1,34
550.033,283.092,8,1,34
598.961,284.439,8,1,34
598.586,284.883,8,1,34
599.292,285.253,8,1,34
603.992,287.038,8,1,34
589.273,287.346,8,1,34
537.23,287.784,8,0,34
611.121,288.272,8,1,34
584.461,288.812,8,1,34
550.336,288.853,8,1,34
545.758,289.376,8,1,34
586.055,289.412,8,1,34
562.703,289.468,8,0,34
585.755,290.904,8,1,34
574.252,290.973,8,0,34
582.679,290.978,8,1,34
549.662,291.402,8,0,34
592.2,291.789,8,0,34
581.772,291.836,8,1,34
564.464,292.351,8,1,34
586.942,292.405,8,1,34
567.92,293.421,8,0,34
566.964,293.507,8,0,34
610.904,293.739,8,0,34
583.331,293.777,8,1,34
584.405,294.012,8,1,34
549.789,294.089,8,0,34
585.28,294.418,8,1,34
583.83,294.789,8,1,34
597.681,294.973,8,1,34
535.768,295.254,8,1,34
604.995,295.599,8,0,34
545.803,295.735,8,1,34
571.74,296.147,8,0,34
536.682,296.948,8,1,34
588.979,296.993,8,0,34
574.955,297.113,8,0,34
603.368,297.967,8,0,34
529.14,298.157,8,0,34
554.264,299.127,8,1,34
524.605,299.439,8,0,34
557.589,299.657,8,1,34
560.629,300.508,8,1,34
588.882,301.082,8,1,34
580.291,302.288,8,0,34
599.632,302.326,8,0,34
528.668,302.446,8,0,34
550.772,303.124,8,1,34
520.891,303.156,8,0,34
562.2,303.45,8,1,34
553.389,304.069,8,1,34
554.076,304.111,8,1,34
565.244,304.849,8,0,34
552.828,304.859,8,1,34
545.118,305.189,8,1,34
574.787,305.203,8,1,34
548.781,305.562,8,1,34
531.641,306.148,8,0,34
580.045,306.605,8,1,34
536.437,306.857,8,1,34
581.364,307.078,8,1,34
542.73,307.096,8,1,34
566.065,308.456,8,1,34
589.452,309.517,8,1,34
581.997,309.537,8,1,34
572.642,309.685,8,1,34
564.544,310.094,8,1,34
551.375,310.51,8,1,34
592.919,310.886,8,0,34
572.525,310.948,8,1,34
593.848,312.823,8,0,34
573.861,313.341,8,1,34
570.477,313.669,8,1,34
592.084,314.374,8,0,34
543.406,314.782,8,1,34
587.403,314.782,8,0,34
572.385,315.254,8,0,34
543.885,315.921,8,1,34
532.48,316.115,8,1,34
568.736,316.53,8,1,34
542.344,317.173,8,0,34
561.695,317.556,8,1,34
557.155,319.103,8,0,34
521.94,319.312,8,1,34
530.896,320.019,8,1,34
519.322,320.204,8,0,34
551.946,321.267,8,1,34
525.257,321.555,8,1,34
557.719,322.275,8,0,34
529.494,322.42,8,1,34
565.606,323.526,8,0,34
558.038,324.983,8,0,34
513.127,325.576,8,0,34
539.567,325.635,8,0,34
511.288,325.661,8,0,34
562.505,326.106,8,0,34
524.815,326.561,8,1,34
562.334,326.591,8,0,34
542.555,326.774,8,0,34
526.977,329.825,8,1,34
510.187,332.044,8,0,34
527.642,333.275,8,1,34
535.357,333.618,8,1,34
530.679,334.881,8,1,34
521.398,336.101,8,1,34
506.014,336.845,8,0,34
544.957,338.278,8,0,34
516.405,338.377,8,1,34
559.536,338.844,8,0,34
516.866,340.122,8,0,34
516.175,340.423,8,1,34
533.031,342.258,8,1,34
516.709,342.967,8,1,34
507.298,343.141,8,1,34
526.655,343.227,8,1,34
537.073,343.324,8,1,34
531.384,344.036,8,1,34
559.947,344.313,8,1,34
551.8,344.665,8,1,34
532.63,346.463,8,0,34
549.928,346.87,8,1,34
512.998,347.134,8,1,34
506.282,347.256,8,1,34
549.219,347.288,8,1,34
549.046,347.325,8,1,34
556.37,347.521,8,1,34
530.543,347.717,8,1,34
517.124,348.839,8,1,34
505.591,349.722,8,1,34
533.873,350.12,8,1,34
546.092,350.246,8,1,34
506.8,351.681,8,1,34
514.726,352.324,8,1,34
563.16,352.825,8,0,34
560.466,353.041,8,0,34
496.813,353.348,8,0,34
523.78,353.627,8,0,34
539.062,354.104,8,0,34
515.737,354.633,8,1,34
512.512,354.649,8,1,34
545.246,354.684,8,0,34
535.007,354.879,8,1,34
531.92,355.585,8,1,34
528.132,357.187,8,0,34
509.195,357.335,8,1,34
545.841,357.713,8,1,34
564.763,360.585,8,0,35
496.355,360.734,8,0,34
526.393,362.78,8,1,34
533.479,362.868,8,1,34
534.698,363.307,8,1,34
514.931,364.027,8,1,34
508.735,364.085,8,0,34
544.336,365.089,8,1,34
536.211,368.434,8,1,34
544.616,368.465,8,1,34
518.741,368.731,8,1,34
549.438,368.815,8,1,34
552.761,369.18,8,0,34
527.74,370.741,8,1,34
529.853,371.235,8,1,34
507.817,371.655,8,0,34
537.48,372.144,8,1,34
514.38,372.154,8,0,34
540.382,372.201,8,1,34
522.716,372.396,8,1,34
547.908,373.611,8,1,34
563.812,373.659,8,0,35
570.276,374.89,8,0,35
537.858,375.534,8,1,34
566.252,376.006,8,1,35
522.372,376.576,8,0,34
541.593,376.772,8,1,34
546.888,377.032,8,0,34
582.543,378.021,8,0,35
573.339,379.514,8,1,35
572.883,380.49,8,1,35
584.977,380.705,8,0,35
506.593,380.706,8,0,34
564.637,382.724,8,1,35
560.103,383.985,8,1,35
568.561,384.308,8,1,35
582.386,384.61,8,0,35
544.506,384.68,8,0,34
602.052,385.07,8,0,35
626.183,385.463,8,0,36
623.634,386.466,8,0,36
557.014,386.488,8,1,35
616.898,386.718,8,0,36
524.271,387.662,8,0,34
497.011,388.034,8,0,35
564.948,388.251,8,1,35
576.761,388.831,8,1,35
561.196,389.205,8,1,35
594.78,390.005,8,0,35
630.417,390.87,8,0,36
575.553,391.146,8,1,35
623.474,391.353,8,1,36
528.987,391.381,8,0,35
623.929,392.063,8,1,36
500.079,392.084,8,0,35
621.458,392.174,8,1,36
627.516,392.205,8,1,36
609.448,392.217,8,0,36
556.283,393.042,8,1,35
614.765,393.269,8,1,36
624.527,393.526,8,1,36
568.984,393.64,8,1,35
518.845,393.922,8,1,35
538.624,394.299,8,0,35
613.404,394.391,8,1,36
557.228,394.627,8,1,35
546.581,395.05,8,0,35
529.239,395.06,8,0,35
553.648,395.396,8,1,35
620.747,395.5,8,1,36
637.922,396.26,8,0,36
619.682,396.262,8,1,36
620.355,396.944,8,1,36
640.872,396.954,8,0,36
647.756,397.113,8,0,36
517.716,397.381,8,1,35
509.624,398.128,8,1,35
584.55,398.314,8,1,35
515.617,398.462,8,1,35
534.354,398.824,8,0,35
658.107,398.942,8,1,36
523.036,399.07,8,1,35
540.774,399.332,8,0,35
512.329,399.97,8,1,35
659.654,400.335,8,1,36
580.489,400.387,8,0,35
656.659,400.523,8,1,36
497.553,400.884,8,0,35
580.793,400.915,8,1,35
652.585,401.112,8,1,36
653.301,401.142,8,1,36
634.716,401.244,8,0,36
664.506,402.044,8,0,36
607.694,402.076,8,0,35
631.776,402.169,8,1,36
596.177,402.183,8,1,35
638.123,402.948,8,1,36
666.425,403.01,8,0,36
569.496,403.554,8,0,35
523.135,404.033,8,1,35
591.13,404.274,8,1,35
514.003,404.715,8,1,35
540.47,405.085,8,0,35
556.0,405.256,8,0,35
634.319,405.427,8,1,36
636.7,405.742,8,1,36
517.442,406.077,8,1,35
637.681,406.356,8,1,36
507.08,406.499,8,0,35
532.885,407.271,8,0,35
561.513,407.344,8,0,35
657.817,408.07,8,1,36
576.475,408.079,8,0,35
519.845,408.173,8,1,35
605.298,408.676,8,0,35
525.329,408.777,8,1,35
609.738,408.906,8,0,35
643.854,409.022,8,1,36
632.419,409.502,8,1,36
531.025,409.594,8,0,35
665.24,409.595,8,0,36
656.889,409.615,8,1,36
543.174,409.724,8,1,35
583.483,409.846,8,1,35
559.64,410.03,8,0,35
521.159,410.444,8,1,35
594.187,410.605,8,0,35
531.474,410.911,8,0,35
537.59,410.962,8,1,35
589.913,410.969,8,1,35
559.715,411.3,8,0,35
644.994,411.51,8,0,36
522.47,411.807,8,1,35
522.187,411.914,8,1,35
558.783,412.258,8,0,35
546.742,412.305,8,1,35
523.594,412.541,8,1,35
617.726,412.715,8,0,35
571.524,413.035,8,0,35
543.677,413.373,8,1,35
624.702,413.612,8,0,35
513.46,413.998,8,0,35
541.81,414.169,8,1,35
593.963,414.261,8,1,35
644.629,414.595,8,1,36
638.329,414.601,8,1,36
625.101,414.69,8,0,35
544.225,414.718,8,1,35
548.348,415.317,8,1,35
648.34,415.376,8,1,36
656.796,416.111,8,0,36
622.982,416.399,8,0,35
639.921,416.485,8,1,36
527.026,416.579,8,1,35
544.763,416.649,8,1,35
518.294,416.867,8,1,35
680.701,416.937,8,0,36
536.556,417.417,8,1,35
650.36,418.248,8,1,36
577.566,418.34,8,0,35
654.665,418.648,8,0,36
662.413,418.669,8,0,36
588.025,419.772,8,0,35
509.088,420.189,8,0,37
517.639,420.626,8,0,35
615.942,420.748,8,1,35
555.656,421.388,8,1,35
541.292,421.412,8,1,35
606.456,421.616,8,1,35
555.477,422.03,8,1,35
641.059,422.102,8,1,36
683.671,422.505,8,0,36
663.05,422.637,8,0,36
595.394,422.642,8,1,35
602.168,422.725,8,1,35
639.621,422.884,8,0,36
642.005,422.946,8,1,36
503.099,423.039,8,0,35
552.192,423.151,8,1,35
645.575,423.792,8,1,36
675.769,424.198,8,1,36
547.195,424.432,8,1,35
614.932,424.576,8,1,35
557.78,425.207,8,1,35
667.073,425.59,8,1,36
510.521,426.533,8,0,37
632.094,426.829,8,0,36
555.071,427.039,8,1,35
664.939,427.302,8,0,36
534.138,427.444,8,0,35
600.056,427.462,8,1,35
606.664,427.974,8,1,35
591.859,428.001,8,0,35
645.176,428.255,8,0,36
670.508,428.31,8,1,36
561.414,428.466,8,1,35
613.794,428.565,8,1,35
559.657,428.669,8,1,35
560.38,429.224,8,1,35
671.176,429.473,8,1,36
550.407,429.628,8,1,35
496.552,429.749,8,0,37
598.298,430.209,8,0,35
681.532,430.285,8,0,36
666.825,430.519,8,1,36
576.034,430.531,8,0,35
541.993,430.812,8,1,35
531.421,430.824,8,0,37
649.929,431.409,8,1,36
677.589,431.481,8,1,36
548.547,431.905,8,1,35
519.073,431.995,8,1,37
568.102,432.006,8,1,35
635.104,432.828,8,0,36
505.11,432.984,8,0,37
579.018,433.463,8,0,35
618.99,433.662,8,0,35
526.011,433.833,8,0,37
518.055,433.979,8,1,37
571.178,434.044,8,0,35
605.596,434.319,8,1,35
524.43,434.446,8,1,37
660.227,434.59,8,1,36
517.953,434.911,8,1,37
673.834,435.254,8,1,36
622.07,435.692,8,0,35
595.016,436.412,8,1,35
584.847,436.565,8,1,35
644.594,436.61,8,1,36
618.814,436.923,8,0,35
549.33,437.57,8,1,35
607.165,437.833,8,1,35
508.218,438.065,8,0,37
632.776,438.067,8,1,36
672.278,438.864,8,0,36
512.791,438.881,8,1,37
523.964,438.922,8,1,37
641.493,439.113,8,1,36
511.816,439.857,8,1,37
646.095,440.274,8,1,36
539.492,440.442,8,1,35
545.038,440.497,8,1,35
552.415,440.576,8,1,35
637.852,440.88,8,1,36
647.44,440.969,8,1,36
570.518,441.199,8,0,35
668.521,441.215,8,0,36
647.346,441.747,8,1,36
649.06,442.005,8,1,36
655.122,442.006,8,1,36
554.389,442.29,8,0,35
540.557,442.73,8,0,35
601.448,442.844,8,1,35
612.047,442.94,8,1,35
594.482,443.222,8,1,35
645.027,443.565,8,1,36
514.101,444.018,8,0,37
518.556,444.059,8,1,37
573.011,444.297,8,1,35
603.032,444.463,8,1,35
555.255,445.01,8,1,35
593.286,445.038,8,1,35
558.663,445.26,8,1,35
591.195,445.414,8,0,35
661.845,445.446,8,0,36
602.472,445.846,8,1,35
601.816,446.305,8,1,35
564.269,446.346,8,0,35
